Billing account name,Billing account ID,Project name,Project ID,Project hierarchy,Service description,Service ID,SKU description,SKU ID,Credit type,Cost type,Usage start date,Usage end date,Usage amount,Usage unit,Unrounded Cost ($),Cost ($)
Onix - DFCI - AlDubayan Lab,01DC30-264DCD-B34E70,vanallen-aldubayan-lab--QATR-W,terra-d7327e81,firecloud.org > prod > CommunityWorkbench,Cloud Storage,95FF-2EF5-5EA1,Standard Storage US Regional,E5F0-6A5D-7BAD,,Usage,2024-04-30,2024-05-30,"13,838.684",gibibyte month,277.071279,277.07
Onix - DFCI - AlDubayan Lab,01DC30-264DCD-B34E70,vanallen-aldubayan-lab--QATR-1,terra-af1a7acf,firecloud.org > prod > CommunityWorkbench,Cloud Storage,95FF-2EF5-5EA1,Standard Storage US Regional,E5F0-6A5D-7BAD,,Usage,2024-04-30,2024-05-30,"11,130.801",gibibyte month,222.855394,222.86
Onix - DFCI - AlDubayan Lab,01DC30-264DCD-B34E70,DFCI-aldubayan-lab--MID-Ciliop,terra-881a3ee1,firecloud.org > prod > CommunityWorkbench,Cloud Storage,95FF-2EF5-5EA1,Standard Storage US Regional,E5F0-6A5D-7BAD,,Usage,2024-04-30,2024-05-30,"10,666.483",gibibyte month,213.559048,213.56
Onix - DFCI - AlDubayan Lab,01DC30-264DCD-B34E70,Aldubayan-lab-DFCI,aldubayan-lab-dfci,broadinstitute.org,Compute Engine,6F81-5844-456A,Storage PD Capacity,D973-5D65-BAB2,,Usage,2024-04-30,2024-05-31,"4,085.102",gibibyte month,162.403341,162.40
Onix - DFCI - AlDubayan Lab,01DC30-264DCD-B34E70,DFCI-aldubayan-lab--UKbio-cont,terra-0df969ce,firecloud.org > prod > CommunityWorkbench,Cloud Storage,95FF-2EF5-5EA1,Autoclass Nearline Storage Iowa,F33B-ED40-25C6,,Usage,2024-04-30,2024-05-30,"14,223.6",gibibyte month,142.397292,142.40
Onix - DFCI - AlDubayan Lab,01DC30-264DCD-B34E70,vanallen-aldubayan-lab--arab-b,terra-7036173e,firecloud.org > prod > CommunityWorkbench,Cloud Storage,95FF-2EF5-5EA1,Standard Storage US Regional,E5F0-6A5D-7BAD,,Usage,2024-04-30,2024-05-30,"3,081.757",gibibyte month,61.701404,61.70
Onix - DFCI - AlDubayan Lab,01DC30-264DCD-B34E70,vanallen-aldubayan-lab--arab-b,terra-d3c999a2,firecloud.org > prod > CommunityWorkbench,Cloud Storage,95FF-2EF5-5EA1,Standard Storage US Regional,E5F0-6A5D-7BAD,,Usage,2024-04-30,2024-05-30,"3,046.583",gibibyte month,60.997165,61.00
Onix - DFCI - AlDubayan Lab,01DC30-264DCD-B34E70,DFCI-aldubayan-lab--2022-CarT-,terra-9ebea4f1,firecloud.org > prod > CommunityWorkbench,Cloud Storage,95FF-2EF5-5EA1,Standard Storage US Regional,E5F0-6A5D-7BAD,,Usage,2024-04-30,2024-05-30,"1,634.804",gibibyte month,32.731229,32.73
Onix - DFCI - AlDubayan Lab,01DC30-264DCD-B34E70,DFCI-aldubayan-lab--Dasman-Ins,terra-e2f9491f,firecloud.org > prod > CommunityWorkbench,Cloud Storage,95FF-2EF5-5EA1,Standard Storage US Regional,E5F0-6A5D-7BAD,,Usage,2024-04-30,2024-05-30,"1,542.086",gibibyte month,30.874877,30.87
Onix - DFCI - AlDubayan Lab,01DC30-264DCD-B34E70,vanallen-aldubayan-lab--arab-b,terra-d6c0baa5,firecloud.org > prod > CommunityWorkbench,Cloud Storage,95FF-2EF5-5EA1,Standard Storage US Regional,E5F0-6A5D-7BAD,,Usage,2024-04-30,2024-05-30,"1,178.871",gibibyte month,23.602743,23.60
Onix - DFCI - AlDubayan Lab,01DC30-264DCD-B34E70,DFCI-aldubayan-lab--KAnderson-,terra-6524346e,firecloud.org > prod > CommunityWorkbench,Cloud Storage,95FF-2EF5-5EA1,Autoclass Nearline Storage Iowa,F33B-ED40-25C6,,Usage,2024-04-30,2024-05-30,"2,102.904",gibibyte month,21.053685,21.05
Onix - DFCI - AlDubayan Lab,01DC30-264DCD-B34E70,vanallen-aldubayan-lab--VanAll,terra-cfa1b7e3,firecloud.org > prod > CommunityWorkbench,Cloud Storage,95FF-2EF5-5EA1,Standard Storage US Regional,E5F0-6A5D-7BAD,,Usage,2024-04-30,2024-05-30,"1,008.868",gibibyte month,20.099042,20.10
Onix - DFCI - AlDubayan Lab,01DC30-264DCD-B34E70,DFCI-aldubayan-lab--KAnderson-,terra-f64e23e8,firecloud.org > prod > CommunityWorkbench,Cloud Storage,95FF-2EF5-5EA1,Autoclass Nearline Storage Iowa,F33B-ED40-25C6,,Usage,2024-04-30,2024-05-30,"1,657.498",gibibyte month,16.596035,16.60
Onix - DFCI - AlDubayan Lab,01DC30-264DCD-B34E70,DFCI-aldubayan-lab--KAnderson-,terra-47075a46,firecloud.org > prod > CommunityWorkbench,Cloud Storage,95FF-2EF5-5EA1,Autoclass Standard Storage Iowa,E324-3A47-63B4,,Usage,2024-04-30,2024-05-24,765.794,gibibyte month,15.336540,15.34
Onix - DFCI - AlDubayan Lab,01DC30-264DCD-B34E70,DFCI-aldubayan-lab--KAnderson-,terra-47075a46,firecloud.org > prod > CommunityWorkbench,Cloud Storage,95FF-2EF5-5EA1,Autoclass Nearline Storage Iowa,F33B-ED40-25C6,,Usage,2024-04-30,2024-05-30,"1,526.426",gibibyte month,15.278553,15.28
Onix - DFCI - AlDubayan Lab,01DC30-264DCD-B34E70,DFCI-aldubayan-lab--An-Angiosa,terra-b588851c,firecloud.org > prod > CommunityWorkbench,Cloud Storage,95FF-2EF5-5EA1,Autoclass Coldline Storage Iowa,FC93-7D27-5888,,Usage,2024-04-30,2024-05-30,"3,286.831",gibibyte month,13.148978,13.15
Onix - DFCI - AlDubayan Lab,01DC30-264DCD-B34E70,DFCI-aldubayan-lab--KAnderson-,terra-f64e23e8,firecloud.org > prod > CommunityWorkbench,Cloud Storage,95FF-2EF5-5EA1,Autoclass Standard Storage Iowa,E324-3A47-63B4,,Usage,2024-04-30,2024-05-30,596.487,gibibyte month,11.935050,11.94
Onix - DFCI - AlDubayan Lab,01DC30-264DCD-B34E70,DFCI-aldubayan-lab--UKB-Prosta,terra-505abd81,firecloud.org > prod > CommunityWorkbench,Cloud Storage,95FF-2EF5-5EA1,Standard Storage US Regional,E5F0-6A5D-7BAD,,Usage,2024-04-30,2024-05-30,541.895,gibibyte month,10.849533,10.85
Onix - DFCI - AlDubayan Lab,01DC30-264DCD-B34E70,DFCI-aldubayan-lab--TCGA-BRCA-,terra-46b708b9,firecloud.org > prod > CommunityWorkbench,Cloud Storage,95FF-2EF5-5EA1,Standard Storage US Regional,E5F0-6A5D-7BAD,,Usage,2024-04-30,2024-05-30,465.416,gibibyte month,9.318317,9.32
Onix - DFCI - AlDubayan Lab,01DC30-264DCD-B34E70,DFCI-aldubayan-lab--An-Angiosa,terra-b588851c,firecloud.org > prod > CommunityWorkbench,Cloud Storage,95FF-2EF5-5EA1,Autoclass Nearline Storage Iowa,F33B-ED40-25C6,,Usage,2024-04-30,2024-05-12,719.621,gibibyte month,7.235099,7.24
Onix - DFCI - AlDubayan Lab,01DC30-264DCD-B34E70,vanallen-aldubayan-lab,vanallen-aldubayan-lab,firecloud.org,Compute Engine,6F81-5844-456A,Storage PD Capacity,D973-5D65-BAB2,,Usage,2024-04-30,2024-05-31,169.548,gibibyte month,6.740787,6.74
Onix - DFCI - AlDubayan Lab,01DC30-264DCD-B34E70,ArabBreastCancerProjectArchive,arabbreastcancerprojectarchive,broadinstitute.org,Cloud Storage,95FF-2EF5-5EA1,Archive Storage Iowa,EC4B-C190-470D,,Usage,2024-04-30,2024-05-30,"3,477.726",gibibyte month,4.177739,4.18
Onix - DFCI - AlDubayan Lab,01DC30-264DCD-B34E70,DFCI-aldubayan-lab--arab-breas,terra-968d3cde,firecloud.org > prod > CommunityWorkbench,Cloud Storage,95FF-2EF5-5EA1,Standard Storage US Regional,E5F0-6A5D-7BAD,,Usage,2024-04-30,2024-05-30,156.775,gibibyte month,3.138866,3.14
Onix - DFCI - AlDubayan Lab,01DC30-264DCD-B34E70,DFCI-aldubayan-lab--KAnderson-,terra-a7f38bfa,firecloud.org > prod > CommunityWorkbench,Cloud Storage,95FF-2EF5-5EA1,Autoclass Coldline Storage Iowa,FC93-7D27-5888,,Usage,2024-04-30,2024-05-30,501.981,gibibyte month,2.010060,2.01
Onix - DFCI - AlDubayan Lab,01DC30-264DCD-B34E70,DFCI-aldubayan-lab--ALDUBAYAN-,terra-a8d893d5,firecloud.org > prod > CommunityWorkbench,Cloud Storage,95FF-2EF5-5EA1,Standard Storage US Regional,E5F0-6A5D-7BAD,,Usage,2024-04-30,2024-05-30,63.947,gibibyte month,1.280311,1.28
Onix - DFCI - AlDubayan Lab,01DC30-264DCD-B34E70,DFCI-aldubayan-lab--UKbio-cont,terra-0df969ce,firecloud.org > prod > CommunityWorkbench,Cloud Storage,95FF-2EF5-5EA1,Autoclass Management Fee,CF60-426C-8557,,Usage,2024-04-30,2024-05-30,"1,077,473,175,204",second,1.039213,1.04
Onix - DFCI - AlDubayan Lab,01DC30-264DCD-B34E70,DFCI-aldubayan-lab--KAnderson-,terra-6524346e,firecloud.org > prod > CommunityWorkbench,Cloud Storage,95FF-2EF5-5EA1,Autoclass Standard Storage Iowa,E324-3A47-63B4,,Usage,2024-04-30,2024-05-31,41.731,gibibyte month,0.834914,0.83
Onix - DFCI - AlDubayan Lab,01DC30-264DCD-B34E70,vanallen-aldubayan-lab--PRS-Ma,terra-46e8b1dd,firecloud.org > prod > CommunityWorkbench,Cloud Storage,95FF-2EF5-5EA1,Standard Storage US Regional,E5F0-6A5D-7BAD,,Usage,2024-04-30,2024-05-30,30.985,gibibyte month,0.620356,0.62
Onix - DFCI - AlDubayan Lab,01DC30-264DCD-B34E70,DFCI-aldubayan-lab--KAnderson-,terra-f64e23e8,firecloud.org > prod > CommunityWorkbench,Cloud Storage,95FF-2EF5-5EA1,Standard Storage US Multi-region,0D5D-6E23-4250,,Usage,2024-04-30,2024-05-30,21.636,gibibyte month,0.562934,0.56
Onix - DFCI - AlDubayan Lab,01DC30-264DCD-B34E70,DFCI-aldubayan-lab--KAnderson-,terra-f64e23e8,firecloud.org > prod > CommunityWorkbench,Cloud Storage,95FF-2EF5-5EA1,Autoclass Management Fee,CF60-426C-8557,,Usage,2024-04-30,2024-05-30,"422,828,363,498",second,0.407806,0.41
Onix - DFCI - AlDubayan Lab,01DC30-264DCD-B34E70,DFCI-aldubayan-lab--KAnderson-,terra-f64e23e8,firecloud.org > prod > CommunityWorkbench,Cloud Storage,95FF-2EF5-5EA1,Standard Storage US Regional,E5F0-6A5D-7BAD,,Usage,2024-04-30,2024-05-30,16.627,gibibyte month,0.332728,0.33
Onix - DFCI - AlDubayan Lab,01DC30-264DCD-B34E70,vanallen-aldubayan-lab--arab-b,terra-0b69de80,firecloud.org > prod > CommunityWorkbench,Cloud Storage,95FF-2EF5-5EA1,Autoclass Archive Storage Iowa,8EBD-1734-FF50,,Usage,2024-04-30,2024-05-30,228.714,gibibyte month,0.274711,0.27
Onix - DFCI - AlDubayan Lab,01DC30-264DCD-B34E70,vanallen-aldubayan-lab--arab-b,terra-0b69de80,firecloud.org > prod > CommunityWorkbench,Cloud DNS,FA26-5236-B8B5,ManagedZone,8C22-6FC3-D478,,Usage,2024-04-30,2024-05-31,0.997,month,0.181436,0.18
Onix - DFCI - AlDubayan Lab,01DC30-264DCD-B34E70,vanallen-aldubayan-lab--arab-b,terra-d6c0baa5,firecloud.org > prod > CommunityWorkbench,Cloud DNS,FA26-5236-B8B5,ManagedZone,8C22-6FC3-D478,,Usage,2024-04-30,2024-05-31,0.997,month,0.181436,0.18
Onix - DFCI - AlDubayan Lab,01DC30-264DCD-B34E70,DFCI-aldubayan-lab--KAnderson-,terra-6524346e,firecloud.org > prod > CommunityWorkbench,Cloud Storage,95FF-2EF5-5EA1,Standard Storage US Multi-region,0D5D-6E23-4250,,Usage,2024-04-30,2024-05-30,4.099,gibibyte month,0.106675,0.11
Onix - DFCI - AlDubayan Lab,01DC30-264DCD-B34E70,DFCI-aldubayan-lab--UKbio-cont,terra-0df969ce,firecloud.org > prod > CommunityWorkbench,Cloud Storage,95FF-2EF5-5EA1,Standard Storage US Multi-region,0D5D-6E23-4250,,Usage,2024-04-30,2024-05-30,0.961,gibibyte month,0.024984,0.02
Onix - DFCI - AlDubayan Lab,01DC30-264DCD-B34E70,DFCI-aldubayan-lab--An-Angiosa,terra-b588851c,firecloud.org > prod > CommunityWorkbench,Cloud Storage,95FF-2EF5-5EA1,Standard Storage US Multi-region,0D5D-6E23-4250,,Usage,2024-04-30,2024-05-30,0.875,gibibyte month,0.022772,0.02
Onix - DFCI - AlDubayan Lab,01DC30-264DCD-B34E70,DFCI-aldubayan-lab--KAnderson-,terra-6524346e,firecloud.org > prod > CommunityWorkbench,Cloud Storage,95FF-2EF5-5EA1,Standard Storage US Regional,E5F0-6A5D-7BAD,,Usage,2024-04-30,2024-05-30,0.953,gibibyte month,0.019070,0.02
Onix - DFCI - AlDubayan Lab,01DC30-264DCD-B34E70,DFCI-aldubayan-lab--An-Angiosa,terra-b588851c,firecloud.org > prod > CommunityWorkbench,Cloud Storage,95FF-2EF5-5EA1,Autoclass Management Fee,CF60-426C-8557,,Usage,2024-04-30,2024-05-30,"13,640,936,089",second,0.013144,0.01
Onix - DFCI - AlDubayan Lab,01DC30-264DCD-B34E70,DFCI-aldubayan-lab--KAnderson-,terra-6524346e,firecloud.org > prod > CommunityWorkbench,Cloud Storage,95FF-2EF5-5EA1,Autoclass Management Fee,CF60-426C-8557,,Usage,2024-04-30,2024-05-30,"8,246,150,579",second,0.007929,0.01
Onix - DFCI - AlDubayan Lab,01DC30-264DCD-B34E70,DFCI-aldubayan-lab--An-Angiosa,terra-b588851c,firecloud.org > prod > CommunityWorkbench,Cloud Storage,95FF-2EF5-5EA1,Standard Storage US Regional,E5F0-6A5D-7BAD,,Usage,2024-04-30,2024-05-30,0.361,gibibyte month,0.007230,0.01
Onix - DFCI - AlDubayan Lab,01DC30-264DCD-B34E70,DFCI-aldubayan-lab--UKB-Prosta,terra-505abd81,firecloud.org > prod > CommunityWorkbench,Cloud Storage,95FF-2EF5-5EA1,Standard Storage US Multi-region,0D5D-6E23-4250,,Usage,2024-04-30,2024-05-30,0.236,gibibyte month,0.006114,0.01
Onix - DFCI - AlDubayan Lab,01DC30-264DCD-B34E70,DFCI-aldubayan-lab--KAnderson-,terra-47075a46,firecloud.org > prod > CommunityWorkbench,Cloud Storage,95FF-2EF5-5EA1,Autoclass Management Fee,CF60-426C-8557,,Usage,2024-04-30,2024-05-30,"5,113,006,515",second,0.004929,0.00
Onix - DFCI - AlDubayan Lab,01DC30-264DCD-B34E70,DFCI-aldubayan-lab--KAnderson-,terra-47075a46,firecloud.org > prod > CommunityWorkbench,Cloud Storage,95FF-2EF5-5EA1,Standard Storage US Multi-region,0D5D-6E23-4250,,Usage,2024-04-30,2024-05-30,0.125,gibibyte month,0.003235,0.00
Onix - DFCI - AlDubayan Lab,01DC30-264DCD-B34E70,vanallen-aldubayan-lab--arab-b,terra-0b69de80,firecloud.org > prod > CommunityWorkbench,Cloud Storage,95FF-2EF5-5EA1,Autoclass Coldline Storage Iowa,FC93-7D27-5888,,Usage,2024-04-30,2024-05-02,0.763,gibibyte month,0.003098,0.00
Onix - DFCI - AlDubayan Lab,01DC30-264DCD-B34E70,DFCI-aldubayan-lab--KAnderson-,terra-47075a46,firecloud.org > prod > CommunityWorkbench,Cloud Storage,95FF-2EF5-5EA1,Standard Storage US Regional,E5F0-6A5D-7BAD,,Usage,2024-04-30,2024-05-30,0.092,gibibyte month,0.001831,0.00
Onix - DFCI - AlDubayan Lab,01DC30-264DCD-B34E70,DFCI-aldubayan-lab--rjain-test,terra-dfba15b5,firecloud.org > prod > CommunityWorkbench,Cloud Storage,95FF-2EF5-5EA1,Autoclass Coldline Storage Iowa,FC93-7D27-5888,,Usage,2024-04-30,2024-05-30,0.442,gibibyte month,0.001738,0.00
Onix - DFCI - AlDubayan Lab,01DC30-264DCD-B34E70,DFCI-aldubayan-lab--KAnderson-,terra-6524346e,firecloud.org > prod > CommunityWorkbench,Cloud Storage,95FF-2EF5-5EA1,Multi-Region Standard Class A Operations,9ADA-9AED-1B24,,Usage,2024-04-30,2024-05-24,81,count,0.000810,0.00
Onix - DFCI - AlDubayan Lab,01DC30-264DCD-B34E70,vanallen-aldubayan-lab--arab-b,terra-0b69de80,firecloud.org > prod > CommunityWorkbench,Cloud Storage,95FF-2EF5-5EA1,Standard Storage US Regional,E5F0-6A5D-7BAD,,Usage,2024-04-30,2024-05-30,0.032,gibibyte month,0.000621,0.00
Onix - DFCI - AlDubayan Lab,01DC30-264DCD-B34E70,DFCI-aldubayan-lab--KAnderson-,terra-6524346e,firecloud.org > prod > CommunityWorkbench,Cloud Storage,95FF-2EF5-5EA1,Regional Autoclass Standard Class A Operations,B7C3-7672-190E,,Usage,2024-04-30,2024-05-14,399,count,0.000610,0.00
Onix - DFCI - AlDubayan Lab,01DC30-264DCD-B34E70,DFCI-aldubayan-lab--KAnderson-,terra-a7f38bfa,firecloud.org > prod > CommunityWorkbench,Cloud Storage,95FF-2EF5-5EA1,Autoclass Management Fee,CF60-426C-8557,,Usage,2024-04-30,2024-05-30,"530,317,063",second,0.000496,0.00
Onix - DFCI - AlDubayan Lab,01DC30-264DCD-B34E70,vanallen-aldubayan-lab--arab-b,terra-0b69de80,firecloud.org > prod > CommunityWorkbench,Cloud Storage,95FF-2EF5-5EA1,Autoclass Management Fee,CF60-426C-8557,,Usage,2024-04-30,2024-05-30,"482,106,420",second,0.000434,0.00
Onix - DFCI - AlDubayan Lab,01DC30-264DCD-B34E70,DFCI-aldubayan-lab--rjain-test,terra-dfba15b5,firecloud.org > prod > CommunityWorkbench,Cloud Storage,95FF-2EF5-5EA1,Autoclass Management Fee,CF60-426C-8557,,Usage,2024-04-30,2024-05-30,"436,574,178",second,0.000403,0.00
Onix - DFCI - AlDubayan Lab,01DC30-264DCD-B34E70,DFCI-aldubayan-lab--UKB-Prosta,terra-8683ccbe,firecloud.org > prod > CommunityWorkbench,Cloud Storage,95FF-2EF5-5EA1,Autoclass Management Fee,CF60-426C-8557,,Usage,2024-04-30,2024-05-30,"267,836,992",second,0.000248,0.00
Onix - DFCI - AlDubayan Lab,01DC30-264DCD-B34E70,DFCI-aldubayan-lab--KAnderson-,terra-6524346e,firecloud.org > prod > CommunityWorkbench,Cloud Storage,95FF-2EF5-5EA1,Regional Autoclass Standard Class B Operations,5BE8-FE77-1C76,,Usage,2024-04-30,2024-05-29,"2,243",count,0.000235,0.00
Onix - DFCI - AlDubayan Lab,01DC30-264DCD-B34E70,DFCI-aldubayan-lab--rjain-test,terra-dfba15b5,firecloud.org > prod > CommunityWorkbench,Cloud Storage,95FF-2EF5-5EA1,Standard Storage US Regional,E5F0-6A5D-7BAD,,Usage,2024-04-30,2024-05-30,0.01,gibibyte month,0.000186,0.00
Onix - DFCI - AlDubayan Lab,01DC30-264DCD-B34E70,DFCI-aldubayan-lab--UKB-Prosta,terra-8683ccbe,firecloud.org > prod > CommunityWorkbench,Cloud Storage,95FF-2EF5-5EA1,Standard Storage US Regional,E5F0-6A5D-7BAD,,Usage,2024-04-30,2024-05-30,0.006,gibibyte month,0.000120,0.00
Onix - DFCI - AlDubayan Lab,01DC30-264DCD-B34E70,DFCI-aldubayan-lab--KAnderson-,terra-6524346e,firecloud.org > prod > CommunityWorkbench,Cloud Storage,95FF-2EF5-5EA1,Network Data Transfer GCP Multi-region within Northern America,3C8A-99C5-F47B,,Usage,2024-04-30,2024-05-24,0.005,gibibyte,0.000092,0.00
Onix - DFCI - AlDubayan Lab,01DC30-264DCD-B34E70,DFCI-aldubayan-lab--UKB-Prosta,terra-8683ccbe,firecloud.org > prod > CommunityWorkbench,Cloud Storage,95FF-2EF5-5EA1,Autoclass Coldline Storage Iowa,FC93-7D27-5888,,Usage,2024-04-30,2024-05-07,0.018,gibibyte month,0.000068,0.00
Onix - DFCI - AlDubayan Lab,01DC30-264DCD-B34E70,DFCI-aldubayan-lab--KAnderson-,terra-a7f38bfa,firecloud.org > prod > CommunityWorkbench,Cloud Storage,95FF-2EF5-5EA1,Standard Storage US Multi-region,0D5D-6E23-4250,,Usage,2024-04-30,2024-05-30,0.003,gibibyte month,0.000062,0.00
Onix - DFCI - AlDubayan Lab,01DC30-264DCD-B34E70,vanallen-aldubayan-lab--QATR-1,terra-af1a7acf,firecloud.org > prod > CommunityWorkbench,Cloud Storage,95FF-2EF5-5EA1,Standard Storage US Multi-region,0D5D-6E23-4250,,Usage,2024-04-30,2024-05-30,0.002,gibibyte month,0.000042,0.00
Onix - DFCI - AlDubayan Lab,01DC30-264DCD-B34E70,DFCI-aldubayan-lab--rjain-test,terra-dfba15b5,firecloud.org > prod > CommunityWorkbench,Cloud Storage,95FF-2EF5-5EA1,Standard Storage US Multi-region,0D5D-6E23-4250,,Usage,2024-04-30,2024-05-30,0.002,gibibyte month,0.000041,0.00
Onix - DFCI - AlDubayan Lab,01DC30-264DCD-B34E70,DFCI-aldubayan-lab--KAnderson-,terra-a7f38bfa,firecloud.org > prod > CommunityWorkbench,Cloud Storage,95FF-2EF5-5EA1,Standard Storage US Regional,E5F0-6A5D-7BAD,,Usage,2024-04-30,2024-05-30,0.002,gibibyte month,0.000031,0.00
Onix - DFCI - AlDubayan Lab,01DC30-264DCD-B34E70,vanallen-aldubayan-lab--UKbio-,terra-8392b651,firecloud.org > prod > CommunityWorkbench,Cloud Storage,95FF-2EF5-5EA1,Autoclass Coldline Storage Iowa,FC93-7D27-5888,,Usage,2024-04-30,2024-05-30,0.009,gibibyte month,0.000031,0.00
Onix - DFCI - AlDubayan Lab,01DC30-264DCD-B34E70,vanallen-aldubayan-lab--arab-b,terra-7036173e,firecloud.org > prod > CommunityWorkbench,Cloud Storage,95FF-2EF5-5EA1,Standard Storage US Multi-region,0D5D-6E23-4250,,Usage,2024-04-30,2024-05-30,0.001,gibibyte month,0.000031,0.00
Onix - DFCI - AlDubayan Lab,01DC30-264DCD-B34E70,vanallen-aldubayan-lab--germli,terra-336dd9a6,firecloud.org > prod > CommunityWorkbench,Cloud Storage,95FF-2EF5-5EA1,Standard Storage US Regional,E5F0-6A5D-7BAD,,Usage,2024-04-30,2024-05-30,0.002,gibibyte month,0.000031,0.00
Onix - DFCI - AlDubayan Lab,01DC30-264DCD-B34E70,vanallen-aldubayan-lab--arab-b,terra-d3c999a2,firecloud.org > prod > CommunityWorkbench,Cloud Storage,95FF-2EF5-5EA1,Standard Storage US Multi-region,0D5D-6E23-4250,,Usage,2024-04-30,2024-05-30,0.001,gibibyte month,0.000014,0.00
Onix - DFCI - AlDubayan Lab,01DC30-264DCD-B34E70,DFCI-aldubayan-lab--KAnderson-,terra-6524346e,firecloud.org > prod > CommunityWorkbench,Cloud Storage,95FF-2EF5-5EA1,Network Data Transfer GCP Replication within Northern America,AED0-3315-7B11,,Usage,2024-04-30,2024-05-30,0,gibibyte,0.000001,0.00
Onix - DFCI - AlDubayan Lab,01DC30-264DCD-B34E70,DFCI-aldubayan-lab--KAnderson-,terra-6524346e,firecloud.org > prod > CommunityWorkbench,Cloud Storage,95FF-2EF5-5EA1,Download Worldwide Destinations (excluding Asia & Australia),22EB-AAE8-FBCD,,Usage,2024-04-30,2024-05-14,0.026,gibibyte,0.000000,0.00
Onix - DFCI - AlDubayan Lab,01DC30-264DCD-B34E70,DFCI-aldubayan-lab--UKbio-cont,terra-0df969ce,firecloud.org > prod > CommunityWorkbench,Cloud Storage,95FF-2EF5-5EA1,Standard Storage US Regional,E5F0-6A5D-7BAD,,Usage,2024-04-30,2024-05-30,0.001,gibibyte month,0.000000,0.00
Onix - DFCI - AlDubayan Lab,01DC30-264DCD-B34E70,vanallen-aldubayan-lab--UKbio-,terra-8392b651,firecloud.org > prod > CommunityWorkbench,Cloud Storage,95FF-2EF5-5EA1,Autoclass Management Fee,CF60-426C-8557,,Usage,2024-04-30,2024-05-30,"16,070,214",second,0.000000,0.00
Onix - DFCI - AlDubayan Lab,01DC30-264DCD-B34E70,ProjectCostEstimte,projectcostestimte,broadinstitute.org,BigQuery,24E6-581D-38E5,Active Logical Storage (us-central1),0018-A5A0-9D6D,,Usage,2024-04-30,2024-05-31,0.282,gibibyte month,0.000000,0.00
Onix - DFCI - AlDubayan Lab,01DC30-264DCD-B34E70,ProjectCostEstimte,projectcostestimte,broadinstitute.org,BigQuery,24E6-581D-38E5,Long Term Logical Storage (us-central1),55B3-2F73-B6A3,,Usage,2024-04-30,2024-05-31,2.708,gibibyte month,0.000000,0.00
